"REF_DATE","GEO","DGUID","Area","Land cover and land use","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1991","Red Deer (census agglomeration), Alberta","2011S0504830","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597877","114.2.8","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960827","21.1.1","3408","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960828","21.1.2","95","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960829","21.1.3","115","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960830","21.1.4","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960831","21.1.5","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960832","21.1.6","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960833","21.1.7","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960834","21.1.8","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960835","21.2.1","15899","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960836","21.2.2","168","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960837","21.2.3","409","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960838","21.2.4","13472","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960839","21.2.5","1850","","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960840","21.2.6","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960841","21.2.7","","..","","","0"
"1991","Regina (census metropolitan area), Saskatchewan","2011S0503705","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960842","21.2.8","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597910","115.1.1","629","","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597911","115.1.2","","F","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597912","115.1.3","","F","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597913","115.1.4","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597914","115.1.5","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597915","115.1.6","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597916","115.1.7","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597917","115.1.8","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597918","115.2.1","8203","","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597919","115.2.2","","F","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597920","115.2.3","","F","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597921","115.2.4","835","","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597922","115.2.5","","F","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597923","115.2.6","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597924","115.2.7","","..","","","0"
"1991","Rimouski (census agglomeration), Quebec","2011S0504404","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597925","115.2.8","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122597942","117.1.1","6407","","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122597943","117.1.2","","F","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122597944","117.1.3","","F","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122597945","117.1.4","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597946","117.1.5","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597947","117.1.6","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597948","117.1.7","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597949","117.1.8","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122597950","117.2.1","17139","","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122597951","117.2.2","","F","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122597952","117.2.3","","F","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122597953","117.2.4","78","","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122597954","117.2.5","","F","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122597955","117.2.6","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122597956","117.2.7","","..","","","0"
"1991","Rouyn-Noranda (census agglomeration), Quebec","2011S0504485","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122597957","117.2.8","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960843","22.1.1","2564","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960844","22.1.2","99","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960845","22.1.3","55","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960846","22.1.4","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960847","22.1.5","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960848","22.1.6","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960849","22.1.7","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960850","22.1.8","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960851","22.2.1","12331","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960852","22.2.2","181","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960853","22.2.3","84","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960854","22.2.4","443","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960855","22.2.5","11623","","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960856","22.2.6","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960857","22.2.7","","..","","","0"
"1991","Saguenay (census metropolitan area), Quebec","2011S0503408","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960858","22.2.8","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960859","23.1.1","3363","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960860","23.1.2","109","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960861","23.1.3","69","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960862","23.1.4","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960863","23.1.5","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960864","23.1.6","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960865","23.1.7","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960866","23.1.8","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960867","23.2.1","7005","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960868","23.2.2","130","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960869","23.2.3","108","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960870","23.2.4","56","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960871","23.2.5","6711","","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960872","23.2.6","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960873","23.2.7","","..","","","0"
"1991","Saint John (census metropolitan area), New Brunswick","2011S0503310","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960874","23.2.8","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122598006","120.1.1","226","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122598007","120.1.2","32","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122598008","120.1.3","17","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122598009","120.1.4","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598010","120.1.5","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598011","120.1.6","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598012","120.1.7","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598013","120.1.8","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122598014","120.2.1","3115","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122598015","120.2.2","232","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122598016","120.2.3","139","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122598017","120.2.4","1863","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598018","120.2.5","881","","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598019","120.2.6","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598020","120.2.7","","..","","","0"
"1991","Saint-Jean-sur-Richelieu (census agglomeration), Quebec","2011S0504459","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598021","120.2.8","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122598038","123.1.1","798","","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122598039","123.1.2","","F","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122598040","123.1.3","","F","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122598041","123.1.4","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598042","123.1.5","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598043","123.1.6","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598044","123.1.7","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598045","123.1.8","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122598046","123.2.1","3099","","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122598047","123.2.2","","F","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122598048","123.2.3","","F","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122598049","123.2.4","2290","","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598050","123.2.5","","F","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598051","123.2.6","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598052","123.2.7","","..","","","0"
"1991","Sarnia (census agglomeration), Ontario","2011S0504562","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598053","123.2.8","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v106960875","24.1.1","5215","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v106960876","24.1.2","129","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v106960877","24.1.3","162","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v106960878","24.1.4","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960879","24.1.5","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960880","24.1.6","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960881","24.1.7","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960882","24.1.8","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v106960883","24.2.1","16032","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v106960884","24.2.2","175","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v106960885","24.2.3","376","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v106960886","24.2.4","12207","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v106960887","24.2.5","3274","","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, forest","Square kilometres","280","units ","0","v106960888","24.2.6","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, water","Square kilometres","280","units ","0","v106960889","24.2.7","","..","","","0"
"1991","Saskatoon (census metropolitan area), Saskatchewan","2011S0503725","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v106960890","24.2.8","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Total land area","Square kilometres","280","units ","0","v122598086","124.1.1","804","","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Built-up area, settled","Square kilometres","280","units ","0","v122598087","124.1.2","","F","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Built-up area, roads","Square kilometres","280","units ","0","v122598088","124.1.3","","F","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Arable","Square kilometres","280","units ","0","v122598089","124.1.4","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598090","124.1.5","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Natural and semi-natural, forest","Square kilometres","280","units ","0","v122598091","124.1.6","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Natural and semi-natural, water","Square kilometres","280","units ","0","v122598092","124.1.7","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area/census agglomeration","Natural and semi-natural, other type of cover","Square kilometres","280","units ","0","v122598093","124.1.8","","..","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Total land area","Square kilometres","280","units ","0","v122598094","124.2.1","3827","","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, settled","Square kilometres","280","units ","0","v122598095","124.2.2","","F","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Built-up area, roads","Square kilometres","280","units ","0","v122598096","124.2.3","","F","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Arable","Square kilometres","280","units ","0","v122598097","124.2.4","131","","","","0"
"1991","Sault Ste. Marie (census agglomeration), Ontario","2011S0504590","Census metropolitan area-ecosystem/census agglomeration-ecosystem","Natural and semi-natural, total","Square kilometres","280","units ","0","v122598098","124.2.5","","F","","","0"
