"REF_DATE","GEO","DGUID","Gross domestic product (GDP) and related measures","Industry","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014","Ontario","2016A000235","Labour income","Total accommodation","Dollars","81","millions","6","v1001806592","7.2.11","1444.7","","","","1"
"2014","Ontario","2016A000235","Labour income","Hotels","Dollars","81","millions","6","v1001806593","7.2.12","1101.7","","","","1"
"2014","Ontario","2016A000235","Labour income","Motels","Dollars","81","millions","6","v1001806594","7.2.13","67.4","","","","1"
"2014","Ontario","2016A000235","Labour income","Camping","Dollars","81","millions","6","v1001806595","7.2.14","99.9","","","","1"
"2014","Ontario","2016A000235","Labour income","Other accommodation","Dollars","81","millions","6","v1001806596","7.2.15","175.7","","","","1"
"2014","Ontario","2016A000235","Labour income","Food and beverage services","Dollars","81","millions","6","v1001806597","7.2.16","1583.4","","","","1"
"2014","Ontario","2016A000235","Labour income","Recreation and entertainment","Dollars","81","millions","6","v1001806598","7.2.17","618.4","","","","1"
"2014","Ontario","2016A000235","Labour income","Travel services","Dollars","81","millions","6","v1001806599","7.2.18","822.6","","","","1"
"2014","Ontario","2016A000235","Labour income","Other industries","Dollars","81","millions","6","v1001806600","7.2.19","1746.0","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Total economy","Dollars","81","millions","6","v1001806601","7.3.1","83053.8","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Total tourism activities","Dollars","81","millions","6","v1001806602","7.3.2","456.3","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Total tourism industries","Dollars","81","millions","6","v1001806603","7.3.3","348.3","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Total transportation","Dollars","81","millions","6","v1001806604","7.3.4","42.3","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Air transportation","Dollars","81","millions","6","v1001806605","7.3.5","0.0","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Railway transportation","Dollars","81","millions","6","v1001806606","7.3.6","0.0","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Water transportation","Dollars","81","millions","6","v1001806607","7.3.7","0.0","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Bus transportation","Dollars","81","millions","6","v1001806608","7.3.8","2.4","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Taxis","Dollars","81","millions","6","v1001806609","7.3.9","38.5","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Vehicle rental","Dollars","81","millions","6","v1001806610","7.3.10","1.4","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Total accommodation","Dollars","81","millions","6","v1001806611","7.3.11","51.8","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Hotels","Dollars","81","millions","6","v1001806612","7.3.12","25.3","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Motels","Dollars","81","millions","6","v1001806613","7.3.13","1.5","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Camping","Dollars","81","millions","6","v1001806614","7.3.14","18.1","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Other accommodation","Dollars","81","millions","6","v1001806615","7.3.15","6.9","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Food and beverage services","Dollars","81","millions","6","v1001806616","7.3.16","33.6","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Recreation and entertainment","Dollars","81","millions","6","v1001806617","7.3.17","78.2","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Travel services","Dollars","81","millions","6","v1001806618","7.3.18","142.3","","","","1"
"2014","Ontario","2016A000235","Gross mixed income","Other industries","Dollars","81","millions","6","v1001806619","7.3.19","108.0","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Total economy","Dollars","81","millions","6","v1001806620","7.4.1","209250.4","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Total tourism activities","Dollars","81","millions","6","v1001806621","7.4.2","4056.8","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Total tourism industries","Dollars","81","millions","6","v1001806622","7.4.3","3064.8","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Total transportation","Dollars","81","millions","6","v1001806623","7.4.4","1287.5","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Air transportation","Dollars","81","millions","6","v1001806624","7.4.5","775.1","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Railway transportation","Dollars","81","millions","6","v1001806625","7.4.6","340.5","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Water transportation","Dollars","81","millions","6","v1001806626","7.4.7","0.9","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Bus transportation","Dollars","81","millions","6","v1001806627","7.4.8","12.3","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Taxis","Dollars","81","millions","6","v1001806628","7.4.9","9.2","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Vehicle rental","Dollars","81","millions","6","v1001806629","7.4.10","149.5","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Total accommodation","Dollars","81","millions","6","v1001806630","7.4.11","896.1","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Hotels","Dollars","81","millions","6","v1001806631","7.4.12","635.5","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Motels","Dollars","81","millions","6","v1001806632","7.4.13","38.9","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Camping","Dollars","81","millions","6","v1001806633","7.4.14","107.0","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Other accommodation","Dollars","81","millions","6","v1001806634","7.4.15","114.7","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Food and beverage services","Dollars","81","millions","6","v1001806635","7.4.16","401.9","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Recreation and entertainment","Dollars","81","millions","6","v1001806636","7.4.17","293.4","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Travel services","Dollars","81","millions","6","v1001806637","7.4.18","186.0","","","","1"
"2014","Ontario","2016A000235","Other operating surplus","Other industries","Dollars","81","millions","6","v1001806638","7.4.19","992.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Total economy","Jobs","190","thousands","3","v1001806639","7.5.1","6988.3","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Total tourism activities","Jobs","190","thousands","3","v1001806640","7.5.2","220.1","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Total tourism industries","Jobs","190","thousands","3","v1001806641","7.5.3","180.5","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Total transportation","Jobs","190","thousands","3","v1001806642","7.5.4","25.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Air transportation","Jobs","190","thousands","3","v1001806643","7.5.5","16.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Railway transportation","Jobs","190","thousands","3","v1001806644","7.5.6","0.8","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Water transportation","Jobs","190","thousands","3","v1001806645","7.5.7","0.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Bus transportation","Jobs","190","thousands","3","v1001806646","7.5.8","3.2","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Taxis","Jobs","190","thousands","3","v1001806647","7.5.9","4.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Vehicle rental","Jobs","190","thousands","3","v1001806648","7.5.10","1.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Total accommodation","Jobs","190","thousands","3","v1001806649","7.5.11","40.4","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Hotels","Jobs","190","thousands","3","v1001806650","7.5.12","30.8","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Motels","Jobs","190","thousands","3","v1001806651","7.5.13","1.9","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Camping","Jobs","190","thousands","3","v1001806652","7.5.14","2.7","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Other accommodation","Jobs","190","thousands","3","v1001806653","7.5.15","5.0","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Food and beverage services","Jobs","190","thousands","3","v1001806654","7.5.16","71.2","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Recreation and entertainment","Jobs","190","thousands","3","v1001806655","7.5.17","24.3","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Travel services","Jobs","190","thousands","3","v1001806656","7.5.18","19.6","","","","1"
"2014","Ontario","2016A000235","Number of jobs","Other industries","Jobs","190","thousands","3","v1001806657","7.5.19","39.6","","","","1"
"2014","Ontario","2016A000235","Labour compensation per job","Total economy","Dollars","81","units","0","v1001806658","7.6.1","66900","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Total tourism activities","Dollars","81","units","0","v1001806659","7.6.2","36800","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Total tourism industries","Dollars","81","units","0","v1001806660","7.6.3","34600","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Total transportation","Dollars","81","units","0","v1001806661","7.6.4","58700","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Air transportation","Dollars","81","units","0","v1001806662","7.6.5","73200","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Railway transportation","Dollars","81","units","0","v1001806663","7.6.6","89400","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Water transportation","Dollars","81","units","0","v1001806664","7.6.7","90400","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Bus transportation","Dollars","81","units","0","v1001806665","7.6.8","30000","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Taxis","Dollars","81","units","0","v1001806666","7.6.9","17100","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Vehicle rental","Dollars","81","units","0","v1001806667","7.6.10","54200","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Total accommodation","Dollars","81","units","0","v1001806668","7.6.11","37100","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Hotels","Dollars","81","units","0","v1001806669","7.6.12","36600","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Motels","Dollars","81","units","0","v1001806670","7.6.13","36600","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Camping","Dollars","81","units","0","v1001806671","7.6.14","43000","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Other accommodation","Dollars","81","units","0","v1001806672","7.6.15","36800","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Food and beverage services","Dollars","81","units","0","v1001806673","7.6.16","22700","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Recreation and entertainment","Dollars","81","units","0","v1001806674","7.6.17","28700","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Travel services","Dollars","81","units","0","v1001806675","7.6.18","49300","","","","0"
"2014","Ontario","2016A000235","Labour compensation per job","Other industries","Dollars","81","units","0","v1001806676","7.6.19","46800","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Total economy","Dollars","81","units","0","v1001806677","7.7.1","96900","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Total tourism activities","Dollars","81","units","0","v1001806678","7.7.2","55200","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Total tourism industries","Dollars","81","units","0","v1001806679","7.7.3","51600","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Total transportation","Dollars","81","units","0","v1001806680","7.7.4","110200","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Air transportation","Dollars","81","units","0","v1001806681","7.7.5","121500","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Railway transportation","Dollars","81","units","0","v1001806682","7.7.6","491300","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Water transportation","Dollars","81","units","0","v1001806683","7.7.7","114900","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Bus transportation","Dollars","81","units","0","v1001806684","7.7.8","33900","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Taxis","Dollars","81","units","0","v1001806685","7.7.9","19400","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Vehicle rental","Dollars","81","units","0","v1001806686","7.7.10","205600","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Total accommodation","Dollars","81","units","0","v1001806687","7.7.11","59200","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Hotels","Dollars","81","units","0","v1001806688","7.7.12","57200","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Motels","Dollars","81","units","0","v1001806689","7.7.13","57200","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Camping","Dollars","81","units","0","v1001806690","7.7.14","82100","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Other accommodation","Dollars","81","units","0","v1001806691","7.7.15","59800","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Food and beverage services","Dollars","81","units","0","v1001806692","7.7.16","28400","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Recreation and entertainment","Dollars","81","units","0","v1001806693","7.7.17","40700","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Travel services","Dollars","81","units","0","v1001806694","7.7.18","58800","","","","0"
"2014","Ontario","2016A000235","Gross domestic product (GDP) per job","Other industries","Dollars","81","units","0","v1001806695","7.7.19","71800","","","","0"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Total economy","Percentage","242","units","0","v1001806696","7.8.1","","..","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Total tourism activities","Percentage","242","units","0","v1001806697","7.8.2","","..","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Total tourism industries","Percentage","242","units","0","v1001806698","7.8.3","33.8","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Total transportation","Percentage","242","units","0","v1001806699","7.8.4","36.3","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Air transportation","Percentage","242","units","0","v1001806700","7.8.5","77.6","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Railway transportation","Percentage","242","units","0","v1001806701","7.8.6","18.7","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Water transportation","Percentage","242","units","0","v1001806702","7.8.7","2.0","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Bus transportation","Percentage","242","units","0","v1001806703","7.8.8","14.4","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Taxis","Percentage","242","units","0","v1001806704","7.8.9","20.2","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Vehicle rental","Percentage","242","units","0","v1001806705","7.8.10","13.4","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Total accommodation","Percentage","242","units","0","v1001806706","7.8.11","71.7","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Hotels","Percentage","242","units","0","v1001806707","7.8.12","74.2","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Motels","Percentage","242","units","0","v1001806708","7.8.13","69.0","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Camping","Percentage","242","units","0","v1001806709","7.8.14","52.8","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Other accommodation","Percentage","242","units","0","v1001806710","7.8.15","78.8","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Food and beverage services","Percentage","242","units","0","v1001806711","7.8.16","19.5","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Recreation and entertainment","Percentage","242","units","0","v1001806712","7.8.17","20.0","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Travel services","Percentage","242","units","0","v1001806713","7.8.18","86.9","","","","1"
"2014","Ontario","2016A000235","Tourism gross domestic product (GDP) ratio","Other industries","Percentage","242","units","0","v1001806714","7.8.19","","..","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Total economy","Percentage","242","units","0","v1001806715","7.9.1","","..","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Total tourism activities","Percentage","242","units","0","v1001806716","7.9.2","","..","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Total tourism industries","Percentage","242","units","0","v1001806717","7.9.3","23.7","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Total transportation","Percentage","242","units","0","v1001806718","7.9.4","23.0","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Air transportation","Percentage","242","units","0","v1001806719","7.9.5","77.8","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Railway transportation","Percentage","242","units","0","v1001806720","7.9.6","8.4","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Water transportation","Percentage","242","units","0","v1001806721","7.9.7","2.0","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Bus transportation","Percentage","242","units","0","v1001806722","7.9.8","6.4","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Taxis","Percentage","242","units","0","v1001806723","7.9.9","20.2","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Vehicle rental","Percentage","242","units","0","v1001806724","7.9.10","13.4","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Total accommodation","Percentage","242","units","0","v1001806725","7.9.11","71.7","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Hotels","Percentage","242","units","0","v1001806726","7.9.12","74.2","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Motels","Percentage","242","units","0","v1001806727","7.9.13","69.0","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Camping","Percentage","242","units","0","v1001806728","7.9.14","52.8","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Other accommodation","Percentage","242","units","0","v1001806729","7.9.15","78.8","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Food and beverage services","Percentage","242","units","0","v1001806730","7.9.16","19.5","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Recreation and entertainment","Percentage","242","units","0","v1001806731","7.9.17","21.2","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Travel services","Percentage","242","units","0","v1001806732","7.9.18","86.9","","","","1"
"2014","Ontario","2016A000235","Tourism employment ratio","Other industries","Percentage","242","units","0","v1001806733","7.9.19","0.8","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Total economy","Dollars","81","millions","6","v1001806734","8.1.1","59499.7","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Total tourism activities","Dollars","81","millions","6","v1001806735","8.1.2","974.5","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Total tourism industries","Dollars","81","millions","6","v1001806736","8.1.3","716.9","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Total transportation","Dollars","81","millions","6","v1001806737","8.1.4","338.7","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Air transportation","Dollars","81","millions","6","v1001806738","8.1.5","219.0","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Railway transportation","Dollars","81","millions","6","v1001806739","8.1.6","102.4","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Water transportation","Dollars","81","millions","6","v1001806740","8.1.7","0.1","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Bus transportation","Dollars","81","millions","6","v1001806741","8.1.8","4.1","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Taxis","Dollars","81","millions","6","v1001806742","8.1.9","5.1","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Vehicle rental","Dollars","81","millions","6","v1001806743","8.1.10","8.0","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Total accommodation","Dollars","81","millions","6","v1001806744","8.1.11","162.6","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Hotels","Dollars","81","millions","6","v1001806745","8.1.12","128.7","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Motels","Dollars","81","millions","6","v1001806746","8.1.13","4.2","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Camping","Dollars","81","millions","6","v1001806747","8.1.14","11.7","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Other accommodation","Dollars","81","millions","6","v1001806748","8.1.15","18.0","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Food and beverage services","Dollars","81","millions","6","v1001806749","8.1.16","97.0","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Recreation and entertainment","Dollars","81","millions","6","v1001806750","8.1.17","60.7","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Travel services","Dollars","81","millions","6","v1001806751","8.1.18","57.8","","","","1"
"2014","Manitoba","2016A000246","Gross domestic product (GDP) at basic prices","Other industries","Dollars","81","millions","6","v1001806752","8.1.19","257.6","","","","1"
"2014","Manitoba","2016A000246","Labour income","Total economy","Dollars","81","millions","6","v1001806753","8.2.1","31766.7","","","","1"
"2014","Manitoba","2016A000246","Labour income","Total tourism activities","Dollars","81","millions","6","v1001806754","8.2.2","616.0","","","","1"
"2014","Manitoba","2016A000246","Labour income","Total tourism industries","Dollars","81","millions","6","v1001806755","8.2.3","464.8","","","","1"
"2014","Manitoba","2016A000246","Labour income","Total transportation","Dollars","81","millions","6","v1001806756","8.2.4","187.5","","","","1"
"2014","Manitoba","2016A000246","Labour income","Air transportation","Dollars","81","millions","6","v1001806757","8.2.5","153.8","","","","1"
"2014","Manitoba","2016A000246","Labour income","Railway transportation","Dollars","81","millions","6","v1001806758","8.2.6","27.1","","","","1"
"2014","Manitoba","2016A000246","Labour income","Water transportation","Dollars","81","millions","6","v1001806759","8.2.7","0.0","","","","1"
"2014","Manitoba","2016A000246","Labour income","Bus transportation","Dollars","81","millions","6","v1001806760","8.2.8","2.7","","","","1"
"2014","Manitoba","2016A000246","Labour income","Taxis","Dollars","81","millions","6","v1001806761","8.2.9","1.6","","","","1"
"2014","Manitoba","2016A000246","Labour income","Vehicle rental","Dollars","81","millions","6","v1001806762","8.2.10","2.3","","","","1"
"2014","Manitoba","2016A000246","Labour income","Total accommodation","Dollars","81","millions","6","v1001806763","8.2.11","104.6","","","","1"
"2014","Manitoba","2016A000246","Labour income","Hotels","Dollars","81","millions","6","v1001806764","8.2.12","87.5","","","","1"
"2014","Manitoba","2016A000246","Labour income","Motels","Dollars","81","millions","6","v1001806765","8.2.13","2.8","","","","1"
"2014","Manitoba","2016A000246","Labour income","Camping","Dollars","81","millions","6","v1001806766","8.2.14","4.6","","","","1"
"2014","Manitoba","2016A000246","Labour income","Other accommodation","Dollars","81","millions","6","v1001806767","8.2.15","9.7","","","","1"
"2014","Manitoba","2016A000246","Labour income","Food and beverage services","Dollars","81","millions","6","v1001806768","8.2.16","87.4","","","","1"
"2014","Manitoba","2016A000246","Labour income","Recreation and entertainment","Dollars","81","millions","6","v1001806769","8.2.17","42.4","","","","1"
"2014","Manitoba","2016A000246","Labour income","Travel services","Dollars","81","millions","6","v1001806770","8.2.18","42.8","","","","1"
"2014","Manitoba","2016A000246","Labour income","Other industries","Dollars","81","millions","6","v1001806771","8.2.19","151.2","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Total economy","Dollars","81","millions","6","v1001806772","8.3.1","8421.3","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Total tourism activities","Dollars","81","millions","6","v1001806773","8.3.2","31.0","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Total tourism industries","Dollars","81","millions","6","v1001806774","8.3.3","20.8","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Total transportation","Dollars","81","millions","6","v1001806775","8.3.4","2.8","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Air transportation","Dollars","81","millions","6","v1001806776","8.3.5","0.0","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Railway transportation","Dollars","81","millions","6","v1001806777","8.3.6","0.0","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Water transportation","Dollars","81","millions","6","v1001806778","8.3.7","0.0","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Bus transportation","Dollars","81","millions","6","v1001806779","8.3.8","0.3","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Taxis","Dollars","81","millions","6","v1001806780","8.3.9","2.3","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Vehicle rental","Dollars","81","millions","6","v1001806781","8.3.10","0.2","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Total accommodation","Dollars","81","millions","6","v1001806782","8.3.11","2.0","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Hotels","Dollars","81","millions","6","v1001806783","8.3.12","1.3","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Motels","Dollars","81","millions","6","v1001806784","8.3.13","0.0","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Camping","Dollars","81","millions","6","v1001806785","8.3.14","0.3","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Other accommodation","Dollars","81","millions","6","v1001806786","8.3.15","0.4","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Food and beverage services","Dollars","81","millions","6","v1001806787","8.3.16","2.9","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Recreation and entertainment","Dollars","81","millions","6","v1001806788","8.3.17","3.5","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Travel services","Dollars","81","millions","6","v1001806789","8.3.18","9.4","","","","1"
"2014","Manitoba","2016A000246","Gross mixed income","Other industries","Dollars","81","millions","6","v1001806790","8.3.19","10.2","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Total economy","Dollars","81","millions","6","v1001806791","8.4.1","19311.7","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Total tourism activities","Dollars","81","millions","6","v1001806792","8.4.2","327.5","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Total tourism industries","Dollars","81","millions","6","v1001806793","8.4.3","231.3","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Total transportation","Dollars","81","millions","6","v1001806794","8.4.4","148.3","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Air transportation","Dollars","81","millions","6","v1001806795","8.4.5","65.2","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Railway transportation","Dollars","81","millions","6","v1001806796","8.4.6","75.3","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Water transportation","Dollars","81","millions","6","v1001806797","8.4.7","0.1","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Bus transportation","Dollars","81","millions","6","v1001806798","8.4.8","1.0","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Taxis","Dollars","81","millions","6","v1001806799","8.4.9","1.1","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Vehicle rental","Dollars","81","millions","6","v1001806800","8.4.10","5.6","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Total accommodation","Dollars","81","millions","6","v1001806801","8.4.11","55.8","","","","1"
"2014","Manitoba","2016A000246","Other operating surplus","Hotels","Dollars","81","millions","6","v1001806802","8.4.12","39.9","","","","1"
